event_id,task_id,agent_id,action_type,tool_id,decision_id,policy_result,timestamp,reason,evidence
audit_decision_000447,task_00447,support_agent,final_decision,,decision_00447,passed,2026-01-01 07:27:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic support enterprise workflow requiring governed agent action.
audit_decision_000448,task_00448,supply_chain_agent,final_decision,,decision_00448,approved_with_controls,2026-01-01 07:28:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic supply_chain enterprise workflow requiring governed agent action.
audit_decision_000449,task_00449,healthcare_ops_agent,final_decision,,decision_00449,approved_with_controls,2026-01-01 07:29:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic healthcare_ops enterprise workflow requiring governed agent action.
audit_decision_000450,task_00450,data_quality_agent,final_decision,,decision_00450,blocked,2026-01-01 07:30:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic data_quality enterprise workflow requiring governed agent action.
audit_decision_000451,task_00451,reliability_agent,final_decision,,decision_00451,blocked,2026-01-01 07:31:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic reliability enterprise workflow requiring governed agent action.
audit_decision_000452,task_00452,rag_agent,final_decision,,decision_00452,passed,2026-01-01 07:32:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic rag enterprise workflow requiring governed agent action.
audit_decision_000453,task_00453,metrics_agent,final_decision,,decision_00453,passed,2026-01-01 07:33:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic metrics enterprise workflow requiring governed agent action.
audit_decision_000454,task_00454,governance_agent,final_decision,,decision_00454,approved_with_controls,2026-01-01 07:34:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic governance enterprise workflow requiring governed agent action.
audit_decision_000455,task_00455,security_agent,final_decision,,decision_00455,blocked,2026-01-01 07:35:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic security enterprise workflow requiring governed agent action.
audit_decision_000456,task_00456,executive_agent,final_decision,,decision_00456,passed,2026-01-01 07:36:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic executive enterprise workflow requiring governed agent action.
audit_decision_000457,task_00457,finance_agent,final_decision,,decision_00457,passed,2026-01-01 07:37:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic finance enterprise workflow requiring governed agent action.
audit_decision_000458,task_00458,fraud_agent,final_decision,,decision_00458,approved_with_controls,2026-01-01 07:38:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic fraud enterprise workflow requiring governed agent action.
audit_decision_000459,task_00459,support_agent,final_decision,,decision_00459,approved_with_controls,2026-01-01 07:39:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic support enterprise workflow requiring governed agent action.
audit_decision_000460,task_00460,supply_chain_agent,final_decision,,decision_00460,passed,2026-01-01 07:40:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic supply_chain enterprise workflow requiring governed agent action.
audit_decision_000461,task_00461,healthcare_ops_agent,final_decision,,decision_00461,approved_with_controls,2026-01-01 07:41:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic healthcare_ops enterprise workflow requiring governed agent action.
audit_decision_000462,task_00462,data_quality_agent,final_decision,,decision_00462,blocked,2026-01-01 07:42:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic data_quality enterprise workflow requiring governed agent action.
audit_decision_000463,task_00463,reliability_agent,final_decision,,decision_00463,blocked,2026-01-01 07:43:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic reliability enterprise workflow requiring governed agent action.
audit_decision_000464,task_00464,rag_agent,final_decision,,decision_00464,approved_with_controls,2026-01-01 07:44:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic rag enterprise workflow requiring governed agent action.
audit_decision_000465,task_00465,metrics_agent,final_decision,,decision_00465,passed,2026-01-01 07:45:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic metrics enterprise workflow requiring governed agent action.
audit_decision_000466,task_00466,governance_agent,final_decision,,decision_00466,passed,2026-01-01 07:46:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic governance enterprise workflow requiring governed agent action.
audit_decision_000467,task_00467,security_agent,final_decision,,decision_00467,blocked,2026-01-01 07:47:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic security enterprise workflow requiring governed agent action.
audit_decision_000468,task_00468,executive_agent,final_decision,,decision_00468,passed,2026-01-01 07:48:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic executive enterprise workflow requiring governed agent action.
audit_decision_000469,task_00469,finance_agent,final_decision,,decision_00469,passed,2026-01-01 07:49:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic finance enterprise workflow requiring governed agent action.
audit_decision_000470,task_00470,fraud_agent,final_decision,,decision_00470,passed,2026-01-01 07:50:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic fraud enterprise workflow requiring governed agent action.
audit_decision_000471,task_00471,support_agent,final_decision,,decision_00471,passed,2026-01-01 07:51:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic support enterprise workflow requiring governed agent action.
audit_decision_000472,task_00472,supply_chain_agent,final_decision,,decision_00472,passed,2026-01-01 07:52:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic supply_chain enterprise workflow requiring governed agent action.
audit_decision_000473,task_00473,healthcare_ops_agent,final_decision,,decision_00473,approved_with_controls,2026-01-01 07:53:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic healthcare_ops enterprise workflow requiring governed agent action.
audit_decision_000474,task_00474,data_quality_agent,final_decision,,decision_00474,blocked,2026-01-01 07:54:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic data_quality enterprise workflow requiring governed agent action.
audit_decision_000475,task_00475,reliability_agent,final_decision,,decision_00475,blocked,2026-01-01 07:55:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic reliability enterprise workflow requiring governed agent action.
audit_decision_000476,task_00476,rag_agent,final_decision,,decision_00476,approved_with_controls,2026-01-01 07:56:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic rag enterprise workflow requiring governed agent action.
audit_decision_000477,task_00477,metrics_agent,final_decision,,decision_00477,approved_with_controls,2026-01-01 07:57:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic metrics enterprise workflow requiring governed agent action.
audit_decision_000478,task_00478,governance_agent,final_decision,,decision_00478,passed,2026-01-01 07:58:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic governance enterprise workflow requiring governed agent action.
audit_decision_000479,task_00479,security_agent,final_decision,,decision_00479,blocked,2026-01-01 07:59:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic security enterprise workflow requiring governed agent action.
audit_decision_000480,task_00480,executive_agent,final_decision,,decision_00480,passed,2026-01-01 08:00:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic executive enterprise workflow requiring governed agent action.
audit_decision_000481,task_00481,finance_agent,final_decision,,decision_00481,passed,2026-01-01 08:01:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic finance enterprise workflow requiring governed agent action.
audit_decision_000482,task_00482,fraud_agent,final_decision,,decision_00482,passed,2026-01-01 08:02:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic fraud enterprise workflow requiring governed agent action.
audit_decision_000483,task_00483,support_agent,final_decision,,decision_00483,passed,2026-01-01 08:03:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic support enterprise workflow requiring governed agent action.
audit_decision_000484,task_00484,supply_chain_agent,final_decision,,decision_00484,approved_with_controls,2026-01-01 08:04:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic supply_chain enterprise workflow requiring governed agent action.
audit_decision_000485,task_00485,healthcare_ops_agent,final_decision,,decision_00485,approved_with_controls,2026-01-01 08:05:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic healthcare_ops enterprise workflow requiring governed agent action.
